ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
605755867590594438,11242485,1,11242485,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial.aspx?tid=1763429
3904722103129497086,21769507,1,21769507,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial.aspx?tid=1763429
3904722103129497086,36523948,2,36522877,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial/customizing-android-listview-items-with-custom-arrayadapter
3904722103129497086,21768433,1,21768433,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial.aspx?tid=1763429
3904722103129497086,11242485,1,11242485,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial.aspx?tid=1763429
3904722103129497086,21848954,1,21848954,ezzylearning.com,www.ezzylearning.com,http://www.ezzylearning.com/tutorial.aspx?tid=1763429&q=customizing-android-listview-items-with-custom-arrayadapter
-8295062948747500768,46111437,2,46110259,hexcolortool.com,www.hexcolortool.com,https://www.hexcolortool.com/
-6106075639221082550,2374011,2,2373013,iphonedevsdk.com,www.iphonedevsdk.com,http://www.iphonedevsdk.com/forum/iphone-sdk-development/5204-resize-image-high-quality.html#post23898
-8775151416932102248,50382024,2,50201173,javascripter.net,www.javascripter.net,http://www.javascripter.net/faq/operatin.htm
-8775151416932102248,50382024,2,50201173,javascripter.net,www.javascripter.net,http://www.javascripter.net/faq/browsern.htm
-8775151416932102248,11219680,2,11219582,javascripter.net,www.javascripter.net,http://www.javascripter.net/faq/operatin.htm
-8775151416932102248,11219680,2,11219582,javascripter.net,www.javascripter.net,http://www.javascripter.net/faq/browsern.htm
-8775151416932102248,22401895,2,12489546,javascripter.net,www.javascripter.net,http://www.javascripter.net/faq/browsern.htm
2174215193564471662,43941871,1,43941871,programcreek.com,www.programcreek.com,http://www.programcreek.com/2014/02/spring-mvc-helloworld-using-maven-in-eclipse/
159097874188000167,7326289,2,7112472,projectseven.com,www.projectseven.com,http://www.projectseven.com/extensions/info/remscrub/
-5188299548301734603,51379593,2,1860501,sanwebcorner.com,www.sanwebcorner.com,http://www.sanwebcorner.com/2018/07/feedback-form-popup-box-on-page-load-with-help-of-javascript-html-css-jquery.html
-5360559216738676942,8559439,1,8559439,shadowbox-js.com,www.shadowbox-js.com,http://www.shadowbox-js.com/index.html
-5360559216738676942,8559439,1,8559439,shadowbox-js.com,www.shadowbox-js.com,http://www.shadowbox-js.com/index.html
641271774608017570,46213413,1,46213413,thegeekstuff.com,www.thegeekstuff.com,http://www.thegeekstuff.com/2011/12/c-socket-programming/
641271774608017570,24590973,1,24590973,thegeekstuff.com,www.thegeekstuff.com,http://www.thegeekstuff.com/2011/12/c-socket-programming/
7281934582951099957,29118483,2,24840246,thinkandbuild.it,www.thinkandbuild.it,http://www.thinkandbuild.it/interactive-notifications-with-notification-actions/
-8811949093399830323,38820907,1,38820907,focallocal.org,action.focallocal.org,http://action.focallocal.org/
7283322084494460544,6446336,2,6445806,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2011/06/using-eclipselink-moxy-with-metadata.html
7283322084494460544,4626308,2,4623804,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2010/07/xpath-based-mapping.html
7283322084494460544,4626308,2,4623804,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2010/12/extending-jaxb-representing-annotations.html
7283322084494460544,6446336,2,6445806,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2010/12/extending-jaxb-representing-annotations.html
7283322084494460544,6446336,2,6445806,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2011/06/moxy-extensible-models-multiple.html
7283322084494460544,4626308,2,4623804,blogspot.com,bdoughan.blogspot.com,http://bdoughan.blogspot.com/2010/09/xpath-based-mapping-geocode-example.html
-5008848529347854688,10264291,1,10264291,springsource.org,blog.springsource.org,http://blog.springsource.org/2011/01/04/green-beans-getting-started-with-spring-mvc/
-5008848529347854688,8717956,1,8717956,springsource.org,blog.springsource.org,http://blog.springsource.org/2011/01/04/green-beans-getting-started-with-spring-mvc/
-6749304628289892192,42106499,2,42095515,co.il,blogs.microsoft.co.il,http://blogs.microsoft.co.il/shair/2011/05/18/tfs-api-index-parts-1-to-37/
-2863627873509093252,24064869,2,19915720,microsoft.com,connect.microsoft.com,http://connect.microsoft.com/VisualStudio/feedback/details/806542/fix-internet-explorer-11-not-detected-correctly-by-net-4-0-framework-when-custom-browser-files-are-used
-2863627873509093252,24064869,2,19915720,microsoft.com,connect.microsoft.com,http://connect.microsoft.com/VisualStudio/feedback/details/806542/fix-internet-explorer-11-not-detected-correctly-by-net-4-0-framework-when-custom-browser-files-are-used
7119204518489074670,13878442,2,8557518,wordpress.com,davanum.wordpress.com,http://davanum.wordpress.com/2007/12/31/android-just-use-smack-api-for-xmpp/
3149346302013741973,13466523,1,13466523,tutorialzine.com,demo.tutorialzine.com,http://demo.tutorialzine.com/2010/12/better-confirm-box-jquery-css3/
-74134386470572286,33014416,2,33014210,android.com,developer.android.com,https://developer.android.com/training/volley/index.html
-3951921276468065785,18385448,2,18385362,android.com,developer.android.com,http://developer.android.com/reference/android/graphics/Bitmap.Config.html
-3951921276468065785,18385448,2,18385362,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-3951921276468065785,15056369,2,15056106,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-3951921276468065785,15056369,2,15056106,android.com,developer.android.com,http://developer.android.com/reference/android/graphics/BitmapFactory.Options.html#inSampleSize
-578843818385910515,33017167,1,33017167,android.com,developer.android.com,https://developer.android.com/intl/es/reference/android/support/design/widget/TabLayout.html
5586944348151920656,35268750,2,35268624,android.com,developer.android.com,https://developer.android.com/reference/android/support/design/widget/TabLayout.html
3659541409241838865,28309346,2,15545584,android.com,developer.android.com,http://developer.android.com/reference/android/app/TabActivity.html
-980126686617744876,8113368,2,8112715,android.com,developer.android.com,http://developer.android.com/reference/android/widget/ImageView.ScaleType.html%20about%20centerCrop
-863274064103839464,33505133,2,32937763,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,30096791,2,30096618,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,19785006,1,19785006,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,49288372,1,49288372,android.com,developer.android.com,https://developer.android.com/topic/performance/graphics/load-bitmap.html
-863274064103839464,40843291,2,40837830,android.com,developer.android.com,https://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,33508995,2,33508819,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,26338728,2,26338328,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,24930915,2,24929474,android.com,developer.android.com,http://developer.android.com/training/displaying-bitmaps/load-bitmap.html
-863274064103839464,39335355,2,39335244,android.com,developer.android.com,https://developer.android.com/training/displaying-bitmaps/load-bitmap.html
7028095738708646169,29162843,2,29161823,android.com,developer.android.com,http://developer.android.com/guide/components/services.html
7028095738708646169,16360299,1,16360299,android.com,developer.android.com,http://developer.android.com/guide/components/bound-services.html
7028095738708646169,29890668,2,29890555,android.com,developer.android.com,http://developer.android.com/guide/components/bound-services.html
7028095738708646169,29162843,2,29161823,android.com,developer.android.com,http://developer.android.com/guide/components/bound-services.html
7028095738708646169,28048756,1,28048756,android.com,developer.android.com,http://developer.android.com/guide/components/bound-services.html
7028095738708646169,29890668,2,29890555,android.com,developer.android.com,"http://developer.android.com/reference/android/content/ServiceConnection.html#onServiceConnected(android.content.ComponentName,%20android.os.IBinder)"
-2972888550122734567,25848811,2,25848513,android.com,developer.android.com,http://developer.android.com/reference/com/google/android/gms/maps/model/Marker.html
-5246819627672708070,38260962,2,38260728,android.com,developer.android.com,https://developer.android.com/training/implementing-navigation/lateral.html
-7622441167755753958,26492568,2,23373108,android.com,developer.android.com,http://developer.android.com/training/animation/screen-slide.html
-7622441167755753958,50363884,1,50363884,android.com,developer.android.com,https://developer.android.com/training/animation/screen-slide
-7622441167755753958,21780755,1,21780755,android.com,developer.android.com,http://developer.android.com/training/animation/screen-slide.html#pagetransformer
1313633473575674654,46148467,2,46147820,android.com,developer.android.com,https://developer.android.com/training/constraint-layout/index.html
-8581600035473759456,24829057,2,24828833,android.com,developer.android.com,http://developer.android.com/reference/android/view/Display.html#getSize%28android.graphics.Point%29
-8295062948747500768,6609501,2,6608947,android.com,developer.android.com,http://developer.android.com/guide/topics/resources/more-resources.html#Color
-8295062948747500768,29052123,2,29052041,android.com,developer.android.com,https://developer.android.com/training/basics/actionbar/overlaying.html
-7263003051969365212,22984452,1,22984452,android.com,developer.android.com,http://developer.android.com/shareables/training/NavigationDrawer.zip
387452440943606315,51454389,2,51454153,android.com,developer.android.com,https://developer.android.com/reference/android/content/Intent
-4732399677531967699,26245463,2,26245139,android.com,developer.android.com,https://developer.android.com/reference/android/support/v7/widget/RecyclerView.Adapter.html#getItemViewType(int)
-6910607690328953548,49713357,1,49713357,android.com,developer.android.com,https://developer.android.com/training/app-links/deep-linking.html
-6910607690328953548,48240999,2,33890930,android.com,developer.android.com,https://developer.android.com/training/app-links/deep-linking.html
-6910607690328953548,48240999,2,33890930,android.com,developer.android.com,https://developer.android.com/training/app-links/verify-site-associations.html#the-difference
828219184346715700,28905279,2,28903194,android.com,developer.android.com,http://developer.android.com/google/play-services/setup.html
2307235993198917429,17594302,2,17594212,android.com,developer.android.com,http://developer.android.com/reference/android/os/Environment.html#getExternalStorageDirectory
2307235993198917429,16638064,2,16637935,android.com,developer.android.com,http://developer.android.com/guide/topics/data/data-storage.html
840612996073643589,31912242,2,31912096,android.com,developer.android.com,http://developer.android.com/training/improving-layouts/smooth-scrolling.html
2696803902754219593,22150735,1,22150735,android.com,developer.android.com,http://developer.android.com/training/implementing-navigation/nav-drawer.html
2696803902754219593,21966106,1,21966106,android.com,developer.android.com,https://developer.android.com/training/implementing-navigation/nav-drawer.html
-111703230935110568,37598664,2,37597985,android.com,developer.android.com,https://developer.android.com/guide/topics/ui/notifiers/notifications.html
-111703230935110568,25796380,2,25796082,android.com,developer.android.com,http://developer.android.com/reference/android/support/v4/app/NotificationCompat.Builder.html
-111703230935110568,14993365,2,14992226,android.com,developer.android.com,http://developer.android.com/guide/topics/ui/notifiers/notifications.html
-111703230935110568,12906159,2,12906100,android.com,developer.android.com,http://developer.android.com/guide/topics/ui/notifiers/notifications.html#Actions
-111703230935110568,36467448,2,36467275,android.com,developer.android.com,http://developer.android.com/guide/topics/ui/notifiers/notifications.html
-111703230935110568,29552252,2,29540288,android.com,developer.android.com,http://developer.android.com/reference/android/app/Notification.html
-111703230935110568,17232336,2,17230083,android.com,developer.android.com,https://developer.android.com/guide/topics/ui/notifiers/notifications.html
-4211794422638074276,21863043,2,21862815,android.com,developer.android.com,https://developer.android.com/training/camera/photobasics.html
-4211794422638074276,35256594,2,35256465,android.com,developer.android.com,http://developer.android.com/reference/android/content/Context.html#getExternalFilesDir(java.lang.String)
-4211794422638074276,32480381,2,32480082,android.com,developer.android.com,http://developer.android.com/reference/android/provider/MediaStore.html#ACTION_IMAGE_CAPTURE
-4211794422638074276,32121829,2,32121729,android.com,developer.android.com,http://developer.android.com/reference/android/provider/MediaStore.html#ACTION_IMAGE_CAPTURE
-8169927991131544224,21929679,1,21929679,android.com,developer.android.com,http://developer.android.com/shareables/training/NavigationDrawer.zip
-8169927991131544224,20194080,1,20194080,android.com,developer.android.com,http://developer.android.com/training/implementing-navigation/nav-drawer.html
-8169927991131544224,22846928,1,22846928,android.com,developer.android.com,http://developer.android.com/training/implementing-navigation/nav-drawer.html#top
-5194176476170190495,20820110,2,20393316,android.com,developer.android.com,http://developer.android.com/reference/android/app/TabActivity.html
4415066901954614115,23069163,1,23069163,android.com,developer.android.com,http://developer.android.com/training/basics/firstapp/starting-activity.html
4415066901954614115,23004634,1,23004634,android.com,developer.android.com,http://developer.android.com/training/basics/firstapp/starting-activity.html
