MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.3;18466261768;0.961826945829579;0.9581486440419698;0.9599860332055047;0.9693930485906969;0.9678934107979575;0.9689256987911643;0.9684094172470518;0.9761716544325241;700;3005;14280;42604;8066;24586;5606;18626;193;161;4;0.9667183997240903;0.9720825385815849;0.9914302443178794;0.9897444072479941;1.6269421622061337E-4;6214;18018;4322;13485;102;109;0;0.9769439421338155;0.9754005867749943;0.9919817566573488;0.9924928240229631;0.0
EDIT;damerauLevenshteinNormalized;0.3;542189851117;0.9662317614822329;0.9762765661748505;0.9712411781987788;0.9779020001746876;0.9791042943544097;0.9816469662231864;0.9803748059640761;0.9851893725268513;700;3005;14280;42604;8066;24586;5598;18735;84;169;0;0.9852164730728616;0.9706953355297382;0.991060093101989;0.9955364259524948;0.0;6214;18018;4357;13530;57;74;0;0.9870865428183054;0.9832994809298127;0.9945604234048809;0.995804813424597;0.0
SET;fiveGramJaccardNormalizedPadding;0.4;28308724432;0.9455635214321592;0.9749506794575398;0.9601446753956132;0.9689936215450035;0.9736634928076286;0.9828421227006046;0.9782420426802021;0.9835245994773321;700;3005;14280;42604;8066;24586;5469;18767;52;298;910;0.9905814164100707;0.9483266863187099;0.9843692630474692;0.9972368351134492;0.03701293419018954;6214;18018;4328;13545;42;103;21;0.9903890160183066;0.9767546829158203;0.9924531066822978;0.9969088098918083;0.0011655011655011655
SET;fiveGramJaccard;0.6;23787086358;0.9068896157533606;0.9676826720663314;0.9367931290532721;0.9496872450367146;0.9575371216632012;0.9810548843521374;0.9692246747561529;0.9764557252785115;700;3005;14280;42604;8066;24586;5238;18793;26;529;825;0.9950607902735562;0.908271198196636;0.9726218817927751;0.9986184175567245;0.033555682095501506;6214;18018;4251;13562;25;180;0;0.9941534144059869;0.95937711577522;0.9869014699461505;0.9981600058879811;0.0
PROFILE;manhattanThreeShingleNormalized;0.3;32089009350;0.9606298114885663;0.9743431516989662;0.9674621843471474;0.9749518304431599;0.9762244855603193;0.9832890134046592;0.9797503821219348;0.9846851956891661;700;3005;14280;42604;8066;24586;5566;18734;85;201;4519;0.9849584144399222;0.9651465233223513;0.9893847372590441;0.995483288166215;0.18380379077523795;6214;18018;4340;13543;44;91;1097;0.989963503649635;0.9794628751974723;0.9933255097550242;0.9967616103628468;0.06088356088356088
PROFILE;manhattanThreeGramNormalized;0.7;35472065136;0.9240310897789668;0.971581612315604;0.9475081086920539;0.9586138791633002;0.965367299450234;0.9827714008859845;0.9740304786043537;0.9802217903281124;700;3005;14280;42604;8066;24586;5339;18786;33;428;355;0.9938570364854803;0.9257846367262008;0.9777245758301238;0.9982464530527658;0.014439111689579436;6214;18018;4287;13558;29;144;0;0.9932808155699722;0.967501692620176;0.9894905853160123;0.9978656068300581;0.0
EQUAL;tokenEqualNormalized;0.4;23020452081;0.6693254725160396;0.9079899642960534;0.7795773290009642;0.8019112911602784;0.807266982622433;0.9408628211342704;0.8715087438911283;0.8933566433566433;700;3005;14280;42604;8066;24586;3860;18819;0;1907;587;1.0;0.6693254725160396;0.9079899642960533;1.0;0.02387537623037501;6214;18018;3577;13587;0;854;0;1.0;0.8072669826224329;0.9408628211342704;1.0;0.0
SET;threeGramJaccard;0.5;21635946735;0.9443217447165104;0.9755553309102096;0.9598114982394313;0.9686862414619001;0.9739578918655516;0.9837516990290285;0.9788425465341539;0.9839718085711039;700;3005;14280;42604;8066;24586;5460;18773;46;307;280;0.9916454776607337;0.9467660828853823;0.9839098532494759;0.9975556618311281;0.011388595135442934;6214;18018;4328;13549;38;103;0;0.9912963811268896;0.9767546829158203;0.9924553179021389;0.9972032089497314;0.0
SET;threeGramJaccardNormalized;0.1;25923433132;0.9786327313117922;0.9734987755670694;0.9760623779563918;0.9816894109518051;0.9787655959121784;0.9769849399950012;0.9778748626442092;0.9833220644579671;700;3005;14280;42604;8066;24586;5683;18691;128;84;355;0.9779728101875753;0.9854343679556095;0.995525965379494;0.9931983633561826;0.014439111689579436;6214;18018;4363;13507;80;68;0;0.9819941480981319;0.9846535770706387;0.9949907918968692;0.9941120188415397;0.0
FINGERPRINT;winnowingFourGramOverlap;0.5;12423832057;0.9681783809409477;0.9679456013159307;0.9680619841316824;0.9755547850208044;0.9776225322714038;0.9783669030478843;0.9779946468402594;0.9834029581122276;700;3005;14280;42604;8066;24586;5627;18677;142;140;568;0.9753856820939504;0.9757239465926825;0.9925599192219802;0.9924544343482651;0.023102578703327097;6214;18018;4355;13516;71;76;0;0.9839584274740172;0.9828481155495373;0.994408475573867;0.9947744167218665;0.0
FINGERPRINT;winnowingThreeGramDice;0.5;13123260349;0.9614940030916848;0.9766760178777036;0.9690552792038643;0.9761529019814134;0.9803750239373641;0.9830714654582495;0.981722318927695;0.9862053369516056;700;3005;14280;42604;8066;24586;5567;18747;72;200;280;0.9872317786841639;0.9653199237038321;0.9894442391935399;0.9961740793878527;0.011388595135442934;6214;18018;4361;13535;52;70;0;0.988216632676184;0.9842022116903634;0.9948548327820654;0.9961728122470008;0.0
SET;twoShingleOverlapNormalized;1.0;27048314271;0.787607015120257;0.917842619014547;0.8502348413892521;0.875825753949258;0.8646489866777449;0.9491321580286152;0.9059062637285954;0.9249097472924188;700;3005;14280;42604;8066;24586;4574;18715;104;1193;2354;0.9777682770414707;0.7931333448933587;0.9400743419730762;0.9944736702268984;0.09574554624583097;6214;18018;3843;13551;36;588;65;0.9907192575406032;0.8672985781990521;0.9584129004880119;0.9973504084786928;0.0036075036075036075
FINGERPRINT;winnowingFourGramDice;0.9;12522588652;0.8319498666040697;0.9496535531856263;0.8888555264455875;0.9078872706638926;0.9145593937890868;0.9704155101004486;0.9420735749616341;0.9545775476582725;700;3005;14280;42604;8066;24586;4800;18812;7;967;568;0.9985437903058041;0.8323218311080285;0.9511097628798221;0.9996280354960413;0.023102578703327097;6214;18018;4056;13576;11;375;0;0.9972953036636342;0.9153689911983751;0.9731202064368145;0.9991904025907117;0.0
FINGERPRINT;winnowingTwoGramDiceNormalized;1.0;18457783107;0.6901335182937403;0.9132776861108414;0.7939039883353913;0.8166615368831436;0.8288589211111681;0.9468834222241518;0.8859078799529674;0.9063541024059223;700;3005;14280;42604;8066;24586;3980;18819;0;1787;4;1.0;0.6901335182937403;0.9132776861108415;1.0;1.6269421622061337E-4;6214;18018;3673;13586;1;758;0;0.9997278170930866;0.8289325208756488;0.9471556051310652;0.9999264002355193;0.0
SET;tokenOverlap;0.6;6101280852;0.9641425904903929;0.9720148963959194;0.9680707413233872;0.9754948984041162;0.9710484338772392;0.9797453258640898;0.9753871868539536;0.9813721035892777;700;3005;14280;42604;8066;24586;5593;18712;107;174;0;0.9812280701754386;0.969828333622334;0.9907868262204808;0.9943142568680589;0.0;6214;18018;4320;13534;53;111;0;0.9878801737937343;0.9749492213947191;0.9918651520703554;0.9960992124825201;0.0
FINGERPRINT;winnowingTwoGramDice;0.5;12864698661;0.9699542813248931;0.9766786204296154;0.9733106438153216;0.9795242659231507;0.9820430527228949;0.9820430527228949;0.9820430527228948;0.98645903859174;700;3005;14280;42604;8066;24586;5621;18730;89;146;0;0.9844133099824869;0.9746835443037974;0.9922653104471286;0.9952707370210957;0.0;6214;18018;4371;13527;60;60;0;0.98645903859174;0.98645903859174;0.9955840141311548;0.9955840141311548;0.0
EDIT;damerauLevenshtein;0.6;591302438067;0.9210301455075127;0.9705110534518466;0.9454469508002042;0.9569360783961162;0.9628063066975439;0.9823502710696728;0.9725291956398648;0.9790450017176229;700;3005;14280;42604;8066;24586;5322;18785;34;445;0;0.9936519790888723;0.9228368302410266;0.9768590743629745;0.998193315266486;0.0;6214;18018;4275;13560;27;156;0;0.9937238493723849;0.9647935003385241;0.9886264216972879;0.9980128063590197;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.8;31072097698;0.892016333709647;0.964015834588593;0.9273175671838435;0.9416819012797075;0.9391685738074833;0.9768534848190411;0.9578257117849619;0.967382472431805;700;3005;14280;42604;8066;24586;5151;18797;22;616;2354;0.9957471486564856;0.893185365007803;0.9682686859321074;0.9988309687018438;0.09574554624583097;6214;18018;4167;13570;17;264;65;0.9959369024856597;0.940419769803656;0.9809165823333815;0.9987488040038272;0.0036075036075036075
EDIT;longestCommonSubsequence;1.0;300545833696;0.6604820530605169;0.905761178225923;0.7734591150003794;0.795530492898914;0.7905664635522456;0.9360661384774371;0.8602456025735405;0.8830350390723469;700;3005;14280;42604;8066;24586;3809;18819;0;1958;0;1.0;0.6604820530605168;0.905761178225923;1.0;0.0;6214;18018;3503;13587;0;928;0;1.0;0.7905664635522456;0.9360661384774371;1.0;0.0
SET;tokenDiceNormalized;0.0;25140192719;0.9760821175703605;0.9654752419382409;0.9707641931039868;0.9776363323585068;0.9772053506679965;0.9741014578621914;0.9756521699439966;0.981650343352471;700;3005;14280;42604;8066;24586;5683;18643;176;84;587;0.9699607441542926;0.9854343679556095;0.9955144977839483;0.990647749614751;0.02387537623037501;6214;18018;4360;13495;92;71;0;0.9793351302785265;0.9839765290002257;0.994766327583665;0.9932288216677707;0.0
SET;fourGramDiceNormalizedPadding;0.2;25107643818;0.9790158725341065;0.9762034353607292;0.9776086425766072;0.9828690084789755;0.9815327377682248;0.9798954281955843;0.9807137412942569;0.9854615124535107;700;3005;14280;42604;8066;24586;5680;18708;111;87;692;0.9808323260231393;0.984914166811167;0.9953711093375898;0.9941017057229395;0.028146099406166112;6214;18018;4372;13517;70;59;0;0.9842413327330032;0.9866847212818777;0.995654095462581;0.9948480164863472;0.0
SET;threeGramJaccard;0.1;21548636876;0.9772735023052279;0.9721466771431473;0.9747067189293779;0.9806529625151148;0.9801932918174852;0.9776703066434105;0.9789309864239739;0.9841198333145624;700;3005;14280;42604;8066;24586;5677;18685;134;90;280;0.9769402856651179;0.9843939656667244;0.9952063914780293;0.9928795366385036;0.011388595135442934;6214;18018;4369;13508;79;62;0;0.9822392086330936;0.9860076732114647;0.9954310980103169;0.9941856186060205;0.0
SET;threeGramDice;0.7;19217303318;0.9363453271683917;0.973118540283656;0.9545548690230058;0.9644606751581009;0.9704941683523105;0.9830151373315952;0.9767345894266052;0.9823442305501765;700;3005;14280;42604;8066;24586;5414;18773;46;353;280;0.9915750915750916;0.9387896653372637;0.9815434487085642;0.9975556618311281;0.011388595135442934;6214;18018;4312;13551;36;119;0;0.9917203311867525;0.9731437598736177;0.9912948061448427;0.9973504084786928;0.0
SET;threeShingleDiceNormalized;0.1;28776428819;0.9701193152923038;0.973168306302818;0.9716426148407968;0.978275981925617;0.9808361561110304;0.9820320024626361;0.9814338971492017;0.9859950304946916;700;3005;14280;42604;8066;24586;5629;18707;112;138;4519;0.9804912036230622;0.9760707473556441;0.992677102679756;0.9940485679366597;0.18380379077523795;6214;18018;4365;13529;58;66;1097;0.9868867284648428;0.9851049424509141;0.9951452739977933;0.9957312136601163;0.06088356088356088
SET;twoGramDiceNormalized;0.6;21729950435;0.9619750534724889;0.9761925112147167;0.969057708898299;0.9761696162607324;0.9796930924702556;0.9834424219691338;0.9815659670370499;0.9860812492927464;700;3005;14280;42604;8066;24586;5571;18743;76;196;4;0.9865415264742341;0.9660135252297555;0.9896509847404826;0.9959615282427334;1.6269421622061337E-4;6214;18018;4357;13538;49;74;0;0.9888788016341352;0.9832994809298127;0.9945636203349986;0.996393611540443;0.0
PROFILE;manhattanThreeGramNormalized;0.4;35547910318;0.9672330130074795;0.975967816165606;0.9715905986721922;0.9781849912739966;0.9800708580860502;0.9833689434871435;0.981718515796976;0.9861990950226245;700;3005;14280;42604;8066;24586;5605;18731;88;162;355;0.9845424205164237;0.971909138200104;0.9914253956491822;0.9953238748073755;0.014439111689579436;6214;18018;4359;13537;50;72;0;0.9886595599909277;0.983750846310088;0.9947093834962157;0.9963200117759623;0.0
FINGERPRINT;winnowingTwoGramLongestCommonSubsequenceNormalized;0.9;97174247843;0.8042449563307739;0.9427953634243094;0.8707688647890666;0.8913440292054952;0.8945472341313152;0.9644394625266495;0.9288361823757226;0.9436251189343482;700;3005;14280;42604;8066;24586;4639;18816;3;1128;4;0.9993537268418785;0.8044043696896133;0.9434416365824309;0.9998405866411605;1.6269421622061337E-4;6214;18018;3967;13577;10;464;0;0.9974855418657279;0.8952832317761228;0.9669539206609216;0.9992640023551924;0.0
SET;twoShingleOverlap;0.2;13680705377;0.9706926542230261;0.9735076583267315;0.9720991373145118;0.978627280625543;0.9757141706056494;0.9811068362353468;0.9784067880962928;0.9836845683208701;700;3005;14280;42604;8066;24586;5632;18708;111;135;2813;0.9806721225840154;0.9765909485000867;0.9928355357427161;0.9941017057229395;0.11441470755714635;6214;18018;4341;13533;54;90;1019;0.9877133105802047;0.97968855788761;0.993393525655142;0.9960256127180394;0.05655455655455655
FINGERPRINT;winnowingTwoGramOptimalAlignmentNormalized;0.8;120489486724;0.8465154986484602;0.9537350856957896;0.8985274239812067;0.9164946519046725;0.9233610187044556;0.9731691822819493;0.9479380188196077;0.9593534028347194;700;3005;14280;42604;8066;24586;4884;18812;7;883;4;0.9985687998364343;0.8468874631524189;0.9551662858593551;0.9996280354960413;1.6269421622061337E-4;6214;18018;4095;13576;11;336;0;0.9973209936678032;0.9241706161137441;0.975848188614146;0.9991904025907117;0.0
SET;fiveGramJaccardNormalizedPadding;0.7;28726518618;0.8715522783906222;0.9604603539801011;0.9149269969867654;0.9308653401203146;0.9389428911173456;0.9767816123931161;0.957675389226775;0.9672625957743208;700;3005;14280;42604;8066;24586;5029;18810;9;738;910;0.9982135768161969;0.8720305184671406;0.9622467771639043;0.9995217599234816;0.03701293419018954;6214;18018;4166;13570;17;265;21;0.9959359311498924;0.9401940871135184;0.9808456812432237;0.9987488040038272;0.0011655011655011655
EDIT;optimalAlignmentNormalized;0.0;389126600720;0.9670792847559984;0.9620059389637312;0.9645392762267734;0.9728795992399378;0.9730007461132524;0.9716720808302779;0.9723361865246385;0.9791455303798895;700;3005;14280;42604;8066;24586;5632;18640;179;135;0;0.9691963517466873;0.9765909485000867;0.9928095872170439;0.9904883362559116;0.0;6214;18018;4343;13490;97;88;0;0.9781531531531531;0.9801399232678853;0.9935189276771248;0.9928608228453669;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.6;59042548732;0.9118119512437453;0.9687931701969865;0.9398708373329434;0.9522690291086603;0.9587440182750657;0.981028191092951;0.9698221022278131;0.9769363166953529;700;3005;14280;42604;8066;24586;5267;18791;28;500;568;0.9947119924457035;0.9132998092595803;0.974081177751283;0.9985121419841649;0.023102578703327097;6214;18018;4257;13560;27;174;0;0.9936974789915967;0.960731211916046;0.9873307121013543;0.9980128063590197;0.0
EDIT;optimalAlignment;0.4;448874537409;0.957768672944739;0.9783943991320583;0.9680266035978954;0.9752662617727312;0.9777306646268022;0.9835894131999336;0.9806556636699026;0.9853791227473648;700;3005;14280;42604;8066;24586;5540;18765;54;227;0;0.9903468001430104;0.9606381134038495;0.988047598989048;0.9971305595408895;0.0;6214;18018;4347;13542;45;84;0;0.9897540983606558;0.981042654028436;0.9938353148392779;0.9966880105983661;0.0
PROFILE;manhattanTokenNormalized;0.1;14703021927;0.9752206717727407;0.9705660686513142;0.9728905865871881;0.9792638672887506;0.9806348904043696;0.9789990785444664;0.9798166430993258;0.9847853037304182;700;3005;14280;42604;8066;24586;5667;18679;140;100;0;0.9758911658343379;0.9826599618519161;0.9946749028169765;0.9925607099208247;0.0;6214;18018;4369;13514;73;62;0;0.9835659612787033;0.9860076732114647;0.9954331172657631;0.994627217192905;0.0
SET;threeShingleOverlapNormalized;1.0;28436204369;0.7820833666538674;0.9175744601180713;0.8471243845650686;0.8727412533640908;0.8565195264360936;0.94732473929826;0.9007786282350073;0.9204353083434099;700;3005;14280;42604;8066;24586;4540;18722;97;1227;4519;0.9790813025663144;0.7872377319230103;0.938493157551757;0.9948456347308571;0.18380379077523795;6214;18018;3806;13554;33;625;1097;0.9914040114613181;0.8589483186639585;0.9559207278369419;0.9975712077721351;0.06088356088356088
SET;fourGramJaccard;0.4;22831326149;0.9523541103551945;0.9760698198198199;0.9641390485293392;0.9722099691221879;0.9780250636847252;0.9844934594515422;0.9812539316493412;0.9858260573761197;700;3005;14280;42604;8066;24586;5510;18761;58;257;568;0.9895833333333334;0.9554361019594243;0.9864864864864865;0.9969180083957703;0.023102578703327097;6214;18018;4347;13546;41;84;0;0.9906563354603464;0.981042654028436;0.9938371239911958;0.9969824096562891;0.0
SET;threeShingleJaccardNormalized;0.0;29770980338;0.9689671458198617;0.9577639491336256;0.9633492617743414;0.9719738651994498;0.9700912881249395;0.9677405740759559;0.9689152182085452;0.976571299842307;700;3005;14280;42604;8066;24586;5653;18607;212;114;4519;0.9638533674339301;0.9802323565111843;0.9939105816996955;0.9887347893086774;0.18380379077523795;6214;18018;4335;13475;112;96;1097;0.974814481673038;0.9783344617467841;0.992926092402918;0.9917568263781555;0.06088356088356088
EDIT;optimalAlignmentNormalized;1.0;392447226790;0.667764869082712;0.9075958524234387;0.778498956693938;0.8007901850696609;0.8043331076506433;0.9400166044001659;0.8695323321535495;0.8915572232645402;700;3005;14280;42604;8066;24586;3851;18819;0;1916;0;1.0;0.6677648690827119;0.9075958524234387;1.0;0.0;6214;18018;3564;13587;0;867;0;1.0;0.8043331076506431;0.940016604400166;1.0;0.0
SET;twoShingleDice;0.0;14138085124;0.9695125107053013;0.9589770255860444;0.9642303789990379;0.9726475141923275;0.9716613001625123;0.9694533637364855;0.9705567040905515;0.977807817956517;700;3005;14280;42604;8066;24586;5654;18614;205;113;2813;0.9650110940433521;0.9804057568926652;0.9939659315426924;0.9891067538126361;0.11441470755714635;6214;18018;4340;13481;106;91;1019;0.9761583445793972;0.9794628751974723;0.9932950191570882;0.9921984249650401;0.05655455655455655
PROFILE;manhattanThreeShingleNormalized;0.1;33975371253;0.9703989912463444;0.9735667898362705;0.9719816000151746;0.9785348049013644;0.9815819205492287;0.9830786482315601;0.9823299993291839;0.9866696791685494;700;3005;14280;42604;8066;24586;5630;18709;110;137;4519;0.980836236933798;0.976244147737125;0.9927305529024727;0.9941548435092195;0.18380379077523795;6214;18018;4367;13533;54;64;1097;0.9877855688758199;0.9855563078311893;0.9952930793557402;0.9960256127180394;0.06088356088356088
