metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotalRelative;truePositivesTextRelative;trueNegativesTextRelative;falsePositivesTextRelative;falseNegativesTextRelative;numberOfCodePostsWithThisMetric;runtimeCodeTotalRelative;truePositivesCodeRelative;trueNegativesCodeRelative;falsePositivesCodeRelative;falseNegativesCodeRelative
threeShingleDice;0.9;527;396836.25616698293;5.218216318785578;19.041745730550286;0.011385199240986717;1.6888045540796963;615;469625.76585365855;4.947967479674797;16.54308943089431;0.011382113821138212;0.9414634146341463
cosineThreeGramNormalizedTermFrequency;0.9;679;1151410.7452135494;7.176730486008837;26.527245949926364;0.03240058910162003;1.0633284241531664;699;1161508.8812589413;5.971387696709585;19.38483547925608;0.05436337625178827;0.36623748211731044
winnowingTwoGramJaccardNormalized;0.5;697;542154.9569583931;7.852223816355811;26.896700143472025;0.10186513629842181;0.4146341463414634;699;697130.7195994278;6.194563662374821;19.361945636623748;0.07725321888412018;0.1430615164520744
damerauLevenshteinNormalized;0.6;699;1.6797621170243204E7;7.593705293276109;26.84978540772532;0.07582260371959942;0.65379113018598;699;2.587910429613734E7;6.101573676680973;19.380543633762517;0.058655221745350504;0.23605150214592274
twoGramJaccard;0.8;699;499990.121602289;7.2260371959942775;26.88555078683834;0.04005722460658083;1.0214592274678111;699;640353.8941344778;5.972818311874106;19.397711015736768;0.04148783977110158;0.3648068669527897
winnowingFiveGramLongestCommonSubsequenceNormalized;0.8;658;735167.6565349544;6.802431610942249;25.958966565349545;0.02735562310030395;1.3738601823708207;697;1799227.1578192252;5.803443328550933;19.42467718794835;0.03299856527977044;0.5408895265423243
winnowingThreeGramLongestCommonSubsequence;0.5;686;1074749.3819241982;7.701166180758017;26.590379008746357;0.08309037900874636;0.5379008746355685;699;4291736.472103004;6.1444921316165955;19.37052932761087;0.06866952789699571;0.19313304721030042
winnowingFiveGramJaccardNormalized;0.9;658;501681.97720364743;6.270516717325228;25.966565349544073;0.019756838905775075;1.905775075987842;697;672216.7259684361;5.555236728837877;19.436154949784793;0.021520803443328552;0.7890961262553802
twoGramOverlap;0.4;699;456861.4105865522;8.005722460658083;26.609442060085836;0.31616595135908443;0.24177396280400573;699;607815.5150214592;6.177396280400572;19.257510729613735;0.18168812589413447;0.16022889842632332
threeShingleJaccardNormalized;0.3;538;830217.1003717472;6.823420074349443;19.890334572490705;0.10966542750929369;0.32342007434944237;667;896573.8335832084;5.751124437781109;16.62968515742129;0.06146926536731634;0.18140929535232383
winnowingFourGramOptimalAlignment;0.4;674;1009396.7002967359;7.820474777448071;26.495548961424333;0.09347181008902077;0.4228486646884273;699;4396963.407725322;6.170243204577969;19.367668097281832;0.0715307582260372;0.16738197424892703
fourGramOverlapNormalized;0.9;665;707228.882706767;7.6646616541353385;26.049624060150375;0.1774436090225564;0.5233082706766917;699;852416.6008583691;5.994277539341917;19.333333333333332;0.10586552217453506;0.34334763948497854
threeGramDice;0.3;686;533592.8658892128;8.087463556851311;26.49854227405248;0.1749271137026239;0.15160349854227406;699;678940.2947067239;6.244635193133047;19.32474964234621;0.11444921316165951;0.09298998569384835
twoGramOverlapNormalized;0.6;697;626997.4619799139;8.012912482065998;26.69583931133429;0.30272596843615496;0.2539454806312769;699;764047.1444921317;6.185979971387697;19.280400572246066;0.15879828326180256;0.15164520743919885
winnowingTwoGramDice;0.6;699;338050.5751072961;7.935622317596566;26.802575107296136;0.12303290414878398;0.31187410586552217;699;556461.3977110158;6.218884120171674;19.350500715307582;0.08869814020028613;0.11874105865522175
tokenOverlap;0.8;699;181519.1816881259;7.753934191702432;26.74821173104435;0.17739628040057226;0.49356223175965663;699;229875.20028612303;6.017167381974249;19.36480686695279;0.07439198855507868;0.32045779685264664
tokenJaccardNormalized;0.4;670;835582.7;7.885074626865672;26.404477611940298;0.1;0.3582089552238806;699;900391.1359084407;6.1888412017167385;19.36051502145923;0.07868383404864092;0.14878397711015737
winnowingFourGramDice;0.6;674;313527.4258160237;7.808605341246291;26.48813056379822;0.10089020771513353;0.43471810089020774;699;506942.47067238914;6.19170243204578;19.37052932761087;0.06866952789699571;0.1459227467811159
twoGramJaccard;0.9;699;497087.9113018598;6.775393419170244;26.895565092989987;0.030042918454935622;1.4721030042918455;699;639361.6509298999;5.755364806866953;19.412017167381975;0.027181688125894134;0.5822603719599427
winnowingFiveGramDice;0.6;665;304420.3187969925;7.723308270676692;26.210526315789473;0.09473684210526316;0.4766917293233083;699;499789.63090128754;6.165951359084406;19.37052932761087;0.06866952789699571;0.17167381974248927
cosineFiveGramNormalizedBool;0.3;658;1296093.642857143;8.02127659574468;25.819148936170212;0.16717325227963525;0.15501519756838905;697;1418548.1305595408;6.253945480631277;19.3558106169297;0.10186513629842181;0.09038737446197992
cosineTokenNormalizedBool;0.8;699;471344.1502145923;7.439198855507868;26.86695278969957;0.058655221745350504;0.8082975679542204;699;465304.5278969957;5.938483547925608;19.397711015736768;0.04148783977110158;0.39914163090128757
cosineFourGramNormalizedBool;0.9;665;1230935.9879699247;6.809022556390977;26.203007518796994;0.02406015037593985;1.3789473684210527;699;1250775.8240343349;5.7968526466380546;19.40629470672389;0.032904148783977114;0.5407725321888412
cosineThreeShingleNormalizedNormalizedTermFrequency;0.4;538;940752.5185873606;6.91449814126394;19.87918215613383;0.120817843866171;0.23234200743494424;667;993014.1139430285;5.785607196401799;16.622188905547226;0.06896551724137931;0.1469265367316342
twoShingleDice;0.4;596;382316.0822147651;7.271812080536913;22.796979865771814;0.12583892617449666;0.33221476510067116;651;421944.79723502306;5.840245775729647;17.459293394777266;0.06605222734254992;0.2012288786482335
twoShingleOverlap;0.5;596;388748.56375838927;7.37751677852349;22.7751677852349;0.1476510067114094;0.22651006711409397;651;428093.57757296466;5.835637480798771;17.43932411674347;0.08602150537634409;0.20583717357910905
twoGramDiceNormalized;0.3;697;625266.6929698709;8.084648493543758;26.77044476327116;0.22812051649928264;0.18220946915351507;699;757728.3690987125;6.214592274678112;19.296137339055793;0.1430615164520744;0.12303290414878398
cosineTwoGramNormalizedBool;0.6;697;909490.9426111908;8.028694404591105;26.86083213773314;0.13773314203730272;0.2381635581061693;699;987558.599427754;6.220314735336195;19.34334763948498;0.09585121602288985;0.11731044349070101
cosineFourGramNormalizedNormalizedTermFrequency;0.3;665;1239457.9037593985;8.055639097744361;26.05263157894737;0.17443609022556392;0.13233082706766916;699;1271975.6580829758;6.238912732474964;19.326180257510728;0.11301859799713877;0.09871244635193133
cosineTwoGramNormalizedNormalizedTermFrequency;0.9;697;906409.1621233859;7.3859397417503585;26.946915351506455;0.05164992826398852;0.8809182209469153;699;972080.4864091559;6.007153075822604;19.38483547925608;0.05436337625178827;0.33047210300429186
winnowingFourGramLongestCommonSubsequenceNormalized;0.9;665;877221.4857142858;6.421052631578948;26.20751879699248;0.019548872180451128;1.7669172932330828;699;1944541.0758226037;5.613733905579399;19.414878397711014;0.024320457796852647;0.7238912732474965
winnowingTwoGramLongestCommonSubsequence;0.3;699;1870189.8769670958;7.967095851216023;26.796852646638055;0.12875536480686695;0.2804005722460658;699;5415544.816881259;6.2117310443490705;19.344778254649498;0.0944206008583691;0.12589413447782546
fiveGramJaccard;0.3;665;678309.732330827;7.906766917293233;26.177443609022557;0.12781954887218044;0.2932330827067669;699;821044.4334763949;6.216022889842632;19.3519313304721;0.08726752503576538;0.12160228898426323
winnowingFiveGramJaccardNormalized;0.8;658;502356.27659574465;6.711246200607903;25.96048632218845;0.025835866261398176;1.465045592705167;697;665828.8823529412;5.744619799139167;19.426111908177905;0.03156384505021521;0.599713055954089
fiveGramDiceNormalized;0.8;659;720034.0197268588;7.2200303490136575;25.90895295902883;0.03793626707132018;0.9438543247344461;697;866812.4347202296;5.989956958393114;19.406025824964132;0.05164992826398852;0.35437589670014347
fourGramDiceNormalized;0.4;665;718524.6736842105;7.950375939849624;26.082706766917294;0.1443609022556391;0.23759398496240602;699;854874.1530758226;6.227467811158799;19.34763948497854;0.09155937052932761;0.11015736766809728
manhattanTwoShingleNormalized;0.8;617;899458.7358184765;6.789303079416531;23.440842787682335;0.04538087520259319;0.9108589951377634;692;962871.8309248555;5.929190751445087;19.458092485549134;0.04046242774566474;0.40895953757225434
threeGramJaccard;0.4;686;613186.0495626822;7.911078717201166;26.556851311953352;0.11661807580174927;0.32798833819241985;699;733209.4892703863;6.208869814020028;19.354792560801144;0.0844062947067239;0.12875536480686695
winnowingFiveGramJaccardNormalized;0.7;658;502604.0547112462;7.048632218844984;25.954407294832826;0.031914893617021274;1.127659574468085;697;664740.4691535151;5.902439024390244;19.41319942611191;0.04447632711621234;0.4418938307030129
fiveGramJaccardNormalizedPadding;0.3;658;834845.4665653495;7.87082066869301;25.864741641337385;0.12158054711246201;0.30547112462006076;697;964735.7661406025;6.212338593974175;19.37302725968436;0.08464849354375897;0.13199426111908177
fourGramJaccardNormalizedPadding;0.3;665;814677.5834586467;7.90375939849624;26.093233082706767;0.13383458646616542;0.28421052631578947;699;934659.0286123033;6.2117310443490705;19.353361945636625;0.08583690987124463;0.12589413447782546
levenshtein;0.9;699;4018945.862660944;6.65379113018598;26.896995708154506;0.02861230329041488;1.5937052932761087;699;1.1429516696709584E7;5.639484978540772;19.414878397711014;0.024320457796852647;0.698140200286123
longestCommonSubsequenceNormalized;0.9;699;7561458.075822604;6.713876967095851;26.898426323319025;0.027181688125894134;1.5336194563662375;699;1.1826186354792561E7;5.718168812589413;19.413447782546495;0.02575107296137339;0.6194563662374821
fourGramDice;0.3;674;572259.940652819;8.066765578635016;26.43026706231454;0.15875370919881307;0.17655786350148367;699;716067.861230329;6.25035765379113;19.333333333333332;0.10586552217453506;0.08726752503576538
winnowingTwoGramOptimalAlignment;0.7;699;2838088.2203147355;7.273247496423462;26.878397711015737;0.04721030042918455;0.9742489270386266;699;8047351.884120172;5.977110157367668;19.399141630901287;0.04005722460658083;0.3605150214592275
fourGramOverlapNormalizedPadding;0.6;665;737430.3518796993;8.006015037593984;26.05263157894737;0.17443609022556392;0.18195488721804512;699;860446.0486409155;6.217453505007153;19.336194563662374;0.10300429184549356;0.12017167381974249
winnowingThreeGramOverlapNormalized;0.6;679;513820.76583210606;7.9941089837997055;26.346097201767304;0.21354933726067746;0.24594992636229748;699;673848.8626609442;6.161659513590844;19.30615164520744;0.13304721030042918;0.1759656652360515
manhattanThreeShingleNormalized;0.3;538;941307.7397769517;6.929368029739777;19.87546468401487;0.12453531598513011;0.2174721189591078;668;976889.9520958083;5.797904191616767;16.597305389221557;0.0688622754491018;0.12574850299401197
cosineFiveGramNormalizedNormalizedTermFrequency;0.6;658;1290934.5699088145;7.767477203647417;25.887537993920972;0.09878419452887538;0.4088145896656535;697;1322978.505021521;6.189383070301291;19.381635581061694;0.07604017216642754;0.15494978479196556
cosineTokenNormalizedBool;0.4;699;473061.330472103;8.055793991416309;26.762517882689558;0.1630901287553648;0.1917024320457797;699;470092.7539341917;6.2331902718168815;19.353361945636625;0.08583690987124463;0.1044349070100143
cosineFiveGramNormalizedBool;0.8;658;1280109.0820668694;7.281155015197569;25.945288753799392;0.041033434650455926;0.8951367781155015;697;1314440.8665710187;6.001434720229555;19.40459110473458;0.05308464849354376;0.3428981348637016
cosineTwoShingleNormalizedTermFrequency;0.6;616;909840.3327922078;7.305194805194805;23.425324675324674;0.09902597402597403;0.4074675324675325;692;980164.5447976879;6.134393063583815;19.42630057803468;0.07225433526011561;0.203757225433526
threeGramJaccardNormalizedPadding;0.3;679;781149.4639175257;7.992636229749632;26.419734904270985;0.13991163475699558;0.24742268041237114;699;891653.3204577968;6.217453505007153;19.34334763948498;0.09585121602288985;0.12017167381974249
winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;697;1677011.288378766;7.873744619799139;26.892395982783356;0.10616929698708752;0.3931133428981349;699;4320652.43204578;6.198855507868384;19.363376251788267;0.07582260371959942;0.13876967095851217
winnowingFourGramJaccard;0.6;674;333491.9940652819;7.51186943620178;26.52818991097923;0.06083086053412463;0.7314540059347181;699;517940.9556509299;6.081545064377682;19.386266094420602;0.05293276108726753;0.25608011444921314
winnowingFourGramOptimalAlignmentNormalized;0.3;665;1098859.5984962406;7.84812030075188;26.118796992481204;0.10827067669172932;0.3398496240601504;699;2638175.180257511;6.180257510729613;19.36051502145923;0.07868383404864092;0.15736766809728184
winnowingTwoGramLongestCommonSubsequenceNormalized;0.6;697;1674021.018651363;7.573888091822095;26.932568149210905;0.06599713055954089;0.6929698708751794;699;4352829.339055794;6.104434907010014;19.386266094420602;0.05293276108726753;0.23319027181688126
twoGramDiceNormalizedPadding;0.7;697;624404.2109038738;7.840746054519369;26.893830703012913;0.10473457675753228;0.4261119081779053;699;759180.721030043;6.19170243204578;19.36480686695279;0.07439198855507868;0.1459227467811159
fourGramJaccard;0.6;674;657962.8071216617;7.529673590504451;26.52818991097923;0.06083086053412463;0.7136498516320475;699;783356.1201716738;6.091559370529327;19.38483547925608;0.05436337625178827;0.24606580829756797
cosineThreeGramNormalizedBool;0.5;679;1160025.7658321061;8.02061855670103;26.416789396170838;0.14285714285714285;0.21944035346097202;699;1164495.444921316;6.220314735336195;19.34620886981402;0.09298998569384835;0.11731044349070101
winnowingFiveGramOptimalAlignment;0.9;665;776562.1142857143;6.428571428571429;26.282706766917293;0.022556390977443608;1.7714285714285714;699;4356039.051502146;5.563662374821173;19.41917024320458;0.020028612303290415;0.7739628040057225
winnowingFourGramOverlap;0.4;674;319033.0459940653;8.031157270029674;26.335311572700295;0.25370919881305637;0.21216617210682492;699;506644.5751072961;6.206008583690987;19.300429184549355;0.13876967095851217;0.13161659513590845
fourGramJaccardNormalized;0.3;665;792437.2406015038;7.909774436090226;26.099248120300754;0.12781954887218044;0.2781954887218045;699;907926.8025751073;6.214592274678112;19.354792560801144;0.0844062947067239;0.12303290414878398
manhattanThreeShingleNormalized;0.7;538;927576.1710037175;6.438661710037175;19.942379182156134;0.05762081784386617;0.70817843866171;667;981572.2848575712;5.5952023988006;16.652173913043477;0.038980509745127435;0.3373313343328336
winnowingThreeGramOverlap;0.7;686;331645.3848396501;7.938775510204081;26.441690962099127;0.23177842565597667;0.30029154518950435;699;503784.69670958514;6.201716738197425;19.331902718168813;0.1072961373390558;0.13590844062947066
cosineThreeShingleNormalizedTermFrequency;0.7;538;936343.1338289963;6.5055762081784385;19.933085501858734;0.06691449814126393;0.6412639405204461;667;1031399.4422788606;5.622188905547226;16.64167916041979;0.049475262368815595;0.3103448275862069
threeShingleJaccardNormalized;0.9;538;822573.4014869889;5.20817843866171;19.99628252788104;0.0037174721189591076;1.9386617100371748;667;892115.7076461769;5.053973013493254;16.67616191904048;0.014992503748125937;0.8785607196401799
fiveGramOverlapNormalized;0.9;658;720543.5835866261;7.603343465045593;25.81306990881459;0.17325227963525835;0.5729483282674772;697;861096.9526542324;5.9598278335724535;19.352941176470587;0.10473457675753228;0.38450502152080346
